iso3,iso_year,iso_week,dengue_lag6w,dengue_lag8w,dengue_lag10w,dengue_lag12w,dengue_lag14w,dengue_roll4w,dengue_roll8w,temp_c_dengue_lag0w,humidity_pct_dengue_lag2w,dewpoint_c_dengue_lag0w,precip_mm_dengue_lag0w,sin_week,cos_week,quarter,who_region_enc,dengue_log1p
ARG,2015,2,0.0,0.0,0.0,0.0,0.0,1.0063379226837874,0.5031689613418937,21.235803604125977,48.70710754394531,10.885852813720703,2.839007377624512,0.23931566428755774,0.970941817426052,1,1,3.332204510175204
ARG,2015,3,0.0,0.0,0.0,0.0,0.0,1.8393890502275885,0.9196945251137942,21.235803604125977,53.86451721191406,10.885852813720703,2.839007377624512,0.3546048870425356,0.9350162426854148,1,1,2.5649493574615367
ARG,2015,4,0.0,0.0,0.0,0.0,0.0,2.4806263895929725,1.2403131947964863,21.235803604125977,53.86451721191406,10.885852813720703,2.839007377624512,0.4647231720437685,0.8854560256532099,1,1,1.791759469228055
ARG,2015,5,0.0,0.0,0.0,0.0,0.0,2.928566256899986,1.464283128449993,20.34379005432129,53.86451721191406,11.404086112976074,3.285594701766968,0.5680647467311558,0.8229838658936564,1,1,3.6375861597263857
ARG,2015,6,0.0,0.0,0.0,0.0,0.0,2.831624874147795,1.9189813984157913,20.34379005432129,53.86451721191406,11.404086112976074,3.285594701766968,0.6631226582407952,0.7485107481711011,1,1,4.820281565605037
ARG,2015,7,4.02535169073515,0.0,0.0,0.0,0.0,3.2036441380052536,2.521516594116421,20.34379005432129,58.24585723876953,11.404086112976074,3.285594701766968,0.7485107481711011,0.6631226582407953,1,1,3.9318256327243257
ARG,2015,8,3.332204510175204,0.0,0.0,0.0,0.0,3.545363206820951,3.012994798206962,20.34379005432129,58.24585723876953,11.404086112976074,3.285594701766968,0.8229838658936564,0.5680647467311559,1,1,4.3694478524670215
ARG,2015,9,2.5649493574615367,4.02535169073515,0.0,0.0,0.0,4.189785302630693,3.559175779765339,18.93268203735352,58.24585723876953,10.793222427368164,2.0838403701782227,0.8854560256532099,0.4647231720437686,1,1,5.3612921657094255
ARG,2015,11,3.6375861597263857,2.5649493574615367,4.02535169073515,0.0,0.0,3.415641412725193,3.3096427753652238,18.93268203735352,60.77599334716797,10.793222427368164,2.0838403701782227,0.970941817426052,0.23931566428755804,1,1,5.3230099791384085
ARG,2015,12,4.820281565605037,1.791759469228055,3.332204510175204,0.0,0.0,3.7634374993287136,3.6544003530748324,18.93268203735352,60.77599334716797,10.793222427368164,2.0838403701782227,0.992708874098054,0.120536680255323,1,1,5.2832037287379885
ARG,2015,13,3.9318256327243257,3.6375861597263857,2.5649493574615367,4.02535169073515,0.0,3.9918764683964554,4.090830885513574,18.93268203735352,60.77599334716797,10.793222427368164,2.0838403701782227,1.0,-1.6081226496766364e-16,1,1,4.941642422609304
ARG,2015,14,4.3694478524670215,4.820281565605037,1.791759469228055,3.332204510175204,0.0,3.8869640326214254,4.2538379183739385,15.693939208984377,60.77599334716797,8.646899223327637,1.896955490112305,0.992708874098054,-0.12053668025532288,2,1,4.997212273764115
ARG,2015,15,5.3612921657094255,3.9318256327243257,3.6375861597263857,2.5649493574615367,4.02535169073515,5.136267101062454,4.275954256893823,15.693939208984377,60.77599334716797,8.646899223327637,1.896955490112305,0.9709418174260521,-0.2393156642875575,2,1,5.438079308923196
ARG,2015,16,0.0,4.3694478524670215,4.820281565605037,1.791759469228055,3.332204510175204,5.165034433508651,4.464235966418682,15.693939208984377,63.88375854492188,8.646899223327637,1.896955490112305,0.9350162426854148,-0.35460488704253545,2,1,5.384495062789089
ARG,2015,17,5.3230099791384085,5.3612921657094255,3.9318256327243257,3.6375861597263857,2.5649493574615367,5.190357267021426,4.591116867708941,15.693939208984377,63.88375854492188,8.646899223327637,1.896955490112305,0.8854560256532099,-0.4647231720437685,2,1,5.170483995038151
ARG,2015,18,5.2832037287379885,0.0,4.3694478524670215,4.820281565605037,1.791759469228055,5.247567660128637,4.567265846375031,12.089066505432127,63.88375854492188,5.936771869659424,1.4209061861038208,0.8229838658936565,-0.5680647467311557,2,1,5.247024072160486
ARG,2015,19,4.941642422609304,5.3230099791384085,5.3612921657094255,3.9318256327243257,3.6375861597263857,5.310020609727731,5.223143855395092,12.089066505432127,63.88375854492188,5.936771869659424,1.4209061861038208,0.7485107481711013,-0.663122658240795,2,1,5.1298987149230735
ARG,2015,20,4.997212273764115,5.2832037287379885,0.0,4.3694478524670215,4.820281565605037,5.2329754612277,5.199004947368175,12.089066505432127,67.97676086425781,5.936771869659424,1.4209061861038208,0.6631226582407952,-0.7485107481711012,2,1,4.61512051684126
ARG,2015,21,5.438079308923196,4.941642422609304,5.3230099791384085,5.3612921657094255,3.9318256327243257,5.040631824740743,5.115494545881084,12.089066505432127,67.97676086425781,5.936771869659424,1.4209061861038208,0.5680647467311558,-0.8229838658936564,2,1,4.189654742026425
ARG,2015,22,5.384495062789089,4.997212273764115,5.2832037287379885,0.0,4.3694478524670215,4.795424511487811,5.0214960858082245,12.089066505432127,67.97676086425781,5.936771869659424,1.4209061861038208,0.46472317204376906,-0.8854560256532096,2,1,4.07753744390572
ARG,2015,23,5.170483995038151,5.438079308923196,4.941642422609304,5.3230099791384085,5.3612921657094255,4.503052854424119,4.906536732075925,9.239295959472656,67.97676086425781,1.6774262189865112,1.2105621099472046,0.35460488704253584,-0.9350162426854147,2,1,3.4657359027997265
ARG,2015,24,5.247024072160486,5.384495062789089,4.997212273764115,5.2832037287379885,0.0,4.087012151393283,4.659993806310491,9.239295959472656,67.97676086425781,1.6774262189865112,1.2105621099472046,0.23931566428755768,-0.970941817426052,2,1,3.610917912644224
ARG,2015,25,5.1298987149230735,5.170483995038151,5.438079308923196,4.941642422609304,5.3230099791384085,3.8359615003440237,4.438296662542384,9.239295959472656,62.36087417602539,1.6774262189865112,1.2105621099472046,0.12053668025532308,-0.992708874098054,2,1,3.7612001156935615
ARG,2015,26,4.61512051684126,5.247024072160486,5.384495062789089,4.997212273764115,5.2832037287379885,3.728847843760808,4.26213617762431,9.239295959472656,62.36087417602539,1.6774262189865112,1.2105621099472046,-3.216245299353273e-16,-1.0,2,1,2.3978952727983707
ARG,2015,27,4.189654742026425,5.1298987149230735,5.170483995038151,5.438079308923196,4.941642422609304,3.308937300983971,3.905995077704045,8.02477741241455,62.36087417602539,0.988336980342865,1.3028481006622314,-0.12053668025532283,-0.992708874098054,3,1,3.4657359027997265
ARG,2015,28,4.07753744390572,4.61512051684126,5.247024072160486,5.384495062789089,4.997212273764115,3.308937300983971,3.697974726188627,8.02477741241455,62.36087417602539,0.988336980342865,1.3028481006622314,-0.23931566428755743,-0.9709418174260521,3,1,2.995732273553991
ARG,2015,29,3.4657359027997265,4.189654742026425,5.1298987149230735,5.170483995038151,5.438079308923196,3.1551408912114125,3.4955511957777183,8.02477741241455,63.44611740112305,0.988336980342865,1.3028481006622314,-0.3546048870425356,-0.9350162426854148,3,1,3.332204510175204
ARG,2015,30,3.610917912644224,4.07753744390572,4.61512051684126,5.247024072160486,5.384495062789089,3.047891989831823,3.3883699167963153,8.02477741241455,63.44611740112305,0.988336980342865,1.3028481006622314,-0.46472317204376806,-0.8854560256532101,3,1,3.951243718581428
